id,position,rank,base,acclimatization,duty_time,rest_time,tacc_week,tacc_month,tacc_year,cpm_deadhead,cpm_reserve,specs
FWKBQCFQ,ORY,ST,ORY,ORY,0,1200,0,0,0,27,54,Airbus
WSTAJUVJ,ORY,ST,ORY,ORY,0,1200,0,0,0,24,46,Airbus
IBKESHLG,LRT,CP,LRT,LRT,0,1200,0,0,0,29,56,BAE
WKXNYLZN,LRT,FO,LRT,LRT,0,1200,0,0,0,24,42,BAE
PNERHTRB,LRT,CS,LRT,LRT,0,1200,0,0,0,29,44,BAE
FDUZQHFC,LRT,ST,LRT,LRT,0,1200,0,0,0,29,42,BAE
QPPFNACY,LRT,ST,LRT,LRT,0,1200,0,0,0,21,49,BAE
YDEGYMIF,BES,CP,BES,BES,0,1200,0,0,0,25,44,Fokker
MYZRMZKU,BES,FO,BES,BES,0,1200,0,0,0,25,52,Fokker
VADZVOMK,BES,CSD,BES,BES,0,1200,0,0,0,28,53,Fokker
UOGRIZEY,BES,ST,BES,BES,0,1200,0,0,0,26,54,Fokker
DIKBFCYL,BES,ST,BES,BES,0,1200,0,0,0,22,54,Fokker
CUHNEJJU,BES,ST,BES,BES,0,1200,0,0,0,22,40,Fokker
RWRIOCNA,NCE,CP,NCE,NCE,0,1200,0,0,0,26,47,Airbus
MTGVRGKY,NCE,FO,NCE,NCE,0,1200,0,0,0,20,41,Airbus
DQGUFHZV,NCE,CS,NCE,NCE,0,1200,0,0,0,25,50,Airbus
ONJNHFYR,NCE,CS,NCE,NCE,0,1200,0,0,0,22,58,Airbus
AIUWHEIL,NCE,ST,NCE,NCE,0,1200,0,0,0,22,51,Airbus
PPPQOMEU,NCE,ST,NCE,NCE,0,1200,0,0,0,21,47,Airbus
CISMTXJO,NCE,ST,NCE,NCE,0,1200,0,0,0,20,52,Airbus
PNNUTZCI,NCE,ST,NCE,NCE,0,1200,0,0,0,22,51,Airbus
NIFRKNIU,NCE,ST,NCE,NCE,0,1200,0,0,0,21,54,Airbus
QCPQANXF,NCE,ST,NCE,NCE,0,1200,0,0,0,24,54,Airbus
OCXMOBIB,TLS,CP,TLS,TLS,0,1200,0,0,0,28,55,Airbus
MSZMYODW,TLS,FO,TLS,TLS,0,1200,0,0,0,28,41,Airbus
PTEIGJVT,TLS,CS,TLS,TLS,0,1200,0,0,0,25,57,Airbus
MVXRGYWU,TLS,CS,TLS,TLS,0,1200,0,0,0,24,43,Airbus
OBYZLNRD,TLS,ST,TLS,TLS,0,1200,0,0,0,25,43,Airbus
EMMXCVUJ,TLS,ST,TLS,TLS,0,1200,0,0,0,21,58,Airbus
CCQLFZJK,TLS,ST,TLS,TLS,0,1200,0,0,0,23,41,Airbus
USIAYAEE,TLS,ST,TLS,TLS,0,1200,0,0,0,22,43,Airbus
GSBPJTVW,TLS,ST,TLS,TLS,0,1200,0,0,0,28,49,Airbus
BPALPRNT,TLS,ST,TLS,TLS,0,1200,0,0,0,25,46,Airbus
LNVEPKAT,MLH,CP,MLH,MLH,0,1200,0,0,0,23,42,Airbus
ZHJCUQSO,MLH,FO,MLH,MLH,0,1200,0,0,0,21,57,Airbus
UADSGZZA,MLH,CS,MLH,MLH,0,1200,0,0,0,23,52,Airbus
EFPNBTEE,MLH,CS,MLH,MLH,0,1200,0,0,0,22,50,Airbus
KVSWBALK,MLH,ST,MLH,MLH,0,1200,0,0,0,28,45,Airbus
DWSUBIAP,MLH,ST,MLH,MLH,0,1200,0,0,0,20,47,Airbus
PENJJRNI,MLH,ST,MLH,MLH,0,1200,0,0,0,23,53,Airbus
XNQEILEY,MLH,ST,MLH,MLH,0,1200,0,0,0,28,54,Airbus
KWPAXEOQ,MLH,ST,MLH,MLH,0,1200,0,0,0,24,48,Airbus
SIPITPTF,MLH,ST,MLH,MLH,0,1200,0,0,0,22,58,Airbus
JJHBUWXX,TLS,CP,TLS,TLS,0,1200,0,0,0,28,52,Airbus
CTETXCMM,TLS,FO,TLS,TLS,0,1200,0,0,0,27,46,Airbus
CFPVVGRM,TLS,CS,TLS,TLS,0,1200,0,0,0,22,48,Airbus
GZEKLPOV,TLS,CS,TLS,TLS,0,1200,0,0,0,27,57,Airbus
QRHMLOBF,TLS,ST,TLS,TLS,0,1200,0,0,0,22,53,Airbus
XAODYSWC,TLS,ST,TLS,TLS,0,1200,0,0,0,28,44,Airbus
IHMHPKFD,TLS,ST,TLS,TLS,0,1200,0,0,0,21,59,Airbus
ZYWAERWK,TLS,ST,TLS,TLS,0,1200,0,0,0,29,51,Airbus
PSIEAKFT,TLS,ST,TLS,TLS,0,1200,0,0,0,23,55,Airbus
QIGQZNCO,TLS,ST,TLS,TLS,0,1200,0,0,0,24,44,Airbus
UXIXPWGY,BOD,CP,BOD,BOD,0,1200,0,0,0,24,45,Airbus
RGLBIYLK,BOD,FO,BOD,BOD,0,1200,0,0,0,28,57,Airbus
UHLPXSSI,BOD,CS,BOD,BOD,0,1200,0,0,0,25,59,Airbus
TMVCDKMH,BOD,CS,BOD,BOD,0,1200,0,0,0,21,48,Airbus
GDJXDZPL,BOD,ST,BOD,BOD,0,1200,0,0,0,22,42,Airbus
MGRTWQEE,BOD,ST,BOD,BOD,0,1200,0,0,0,21,53,Airbus
KHUYYJMU,BOD,ST,BOD,BOD,0,1200,0,0,0,27,56,Airbus
ILITQCQE,BOD,ST,BOD,BOD,0,1200,0,0,0,23,56,Airbus
MBBNOKSA,BOD,ST,BOD,BOD,0,1200,0,0,0,26,40,Airbus
EQUATQMI,BOD,ST,BOD,BOD,0,1200,0,0,0,24,54,Airbus
BLWCBUUI,BIQ,CP,BIQ,BIQ,0,1200,0,0,0,24,52,Airbus
RRTPMXIR,BIQ,FO,BIQ,BIQ,0,1200,0,0,0,28,56,Airbus
YFOOCWEC,BIQ,CS,BIQ,BIQ,0,1200,0,0,0,21,43,Airbus
AWPPDFKL,BIQ,CS,BIQ,BIQ,0,1200,0,0,0,29,51,Airbus
BZWNWYYQ,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,29,58,Airbus
XCMOPJFZ,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,23,53,Airbus
PFMELEHI,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,21,56,Airbus
GMGWUOGT,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,21,51,Airbus
FMHZUZBO,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,28,48,Airbus
LSWGVQLH,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,20,56,Airbus
LIQAGCBJ,CDG,CP,CDG,CDG,0,1200,0,0,0,24,57,Airbus
RHYDTHAD,CDG,FO,CDG,CDG,0,1200,0,0,0,20,43,Airbus
THCRTLWL,CDG,CS,CDG,CDG,0,1200,0,0,0,24,46,Airbus
UCPUNKEX,CDG,CS,CDG,CDG,0,1200,0,0,0,27,56,Airbus
HDFNOTIP,CDG,ST,CDG,CDG,0,1200,0,0,0,28,45,Airbus
NZXZDGLL,CDG,ST,CDG,CDG,0,1200,0,0,0,23,50,Airbus
XSHKBPMV,CDG,ST,CDG,CDG,0,1200,0,0,0,25,55,Airbus
NGGKWTGZ,CDG,ST,CDG,CDG,0,1200,0,0,0,28,54,Airbus
UYHRPDWF,CDG,ST,CDG,CDG,0,1200,0,0,0,29,59,Airbus
JZVGIATX,CDG,ST,CDG,CDG,0,1200,0,0,0,25,52,Airbus
MIFDTEAY,CDG,CP,CDG,CDG,0,1200,0,0,0,24,43,Airbus
BGTIHADP,CDG,FO,CDG,CDG,0,1200,0,0,0,21,44,Airbus
RLUGLVEL,CDG,CS,CDG,CDG,0,1200,0,0,0,25,59,Airbus
QOBKKHBS,CDG,CS,CDG,CDG,0,1200,0,0,0,26,57,Airbus
FOBCXTQU,CDG,ST,CDG,CDG,0,1200,0,0,0,23,42,Airbus
RIJJDMRO,CDG,ST,CDG,CDG,0,1200,0,0,0,24,41,Airbus
WSPCCVJV,CDG,ST,CDG,CDG,0,1200,0,0,0,25,53,Airbus
BJAUSXGD,CDG,ST,CDG,CDG,0,1200,0,0,0,26,54,Airbus
UYDWSVHU,CDG,ST,CDG,CDG,0,1200,0,0,0,24,51,Airbus
HJKWWKXT,CDG,ST,CDG,CDG,0,1200,0,0,0,21,54,Airbus
UNIAHQXY,CDG,CP,CDG,CDG,0,1200,0,0,0,25,40,Airbus
HUKTNDHV,CDG,FO,CDG,CDG,0,1200,0,0,0,26,44,Airbus
WIAOEMLJ,CDG,CS,CDG,CDG,0,1200,0,0,0,29,47,Airbus
OKJJCDEO,CDG,CS,CDG,CDG,0,1200,0,0,0,21,47,Airbus
EYMSPDIT,CDG,ST,CDG,CDG,0,1200,0,0,0,26,57,Airbus
NQJAEOGV,CDG,ST,CDG,CDG,0,1200,0,0,0,27,57,Airbus
YNWNVTYW,CDG,ST,CDG,CDG,0,1200,0,0,0,27,49,Airbus
CPCJIWGG,CDG,ST,CDG,CDG,0,1200,0,0,0,25,40,Airbus
TSBPHJCY,CDG,ST,CDG,CDG,0,1200,0,0,0,24,46,Airbus
TIUAVHVU,CDG,ST,CDG,CDG,0,1200,0,0,0,28,47,Airbus
DCYOCVPE,ORY,CP,ORY,ORY,0,1200,0,0,0,24,48,Airbus
XDHGLBPV,ORY,FO,ORY,ORY,0,1200,0,0,0,25,46,Airbus
QEBMJTPC,ORY,CS,ORY,ORY,0,1200,0,0,0,28,54,Airbus
EHYAUVRM,ORY,CS,ORY,ORY,0,1200,0,0,0,26,56,Airbus
TJOXGDFH,ORY,ST,ORY,ORY,0,1200,0,0,0,29,49,Airbus
HJPEVMKQ,ORY,ST,ORY,ORY,0,1200,0,0,0,23,45,Airbus
CCFVCKCQ,ORY,ST,ORY,ORY,0,1200,0,0,0,23,52,Airbus
JCHATNZS,ORY,ST,ORY,ORY,0,1200,0,0,0,23,48,Airbus
LMBWMVQK,ORY,ST,ORY,ORY,0,1200,0,0,0,29,54,Airbus
UMDYHWUN,ORY,ST,ORY,ORY,0,1200,0,0,0,25,55,Airbus
QHWKPULL,LYS,CP,LYS,LYS,0,1200,0,0,0,24,44,Airbus
TXWJANUD,LYS,FO,LYS,LYS,0,1200,0,0,0,22,44,Airbus
KRJPMZBP,LYS,CS,LYS,LYS,0,1200,0,0,0,21,50,Airbus
OUKOUVXR,LYS,CS,LYS,LYS,0,1200,0,0,0,23,46,Airbus
AIKVMBYC,LYS,ST,LYS,LYS,0,1200,0,0,0,24,49,Airbus
PSFFZNXD,LYS,ST,LYS,LYS,0,1200,0,0,0,26,48,Airbus
HCUCEEIN,LYS,ST,LYS,LYS,0,1200,0,0,0,24,41,Airbus
ZAFILXLP,LYS,ST,LYS,LYS,0,1200,0,0,0,25,47,Airbus
EDKVKXWO,LYS,ST,LYS,LYS,0,1200,0,0,0,25,58,Airbus
QCRKGFRZ,LYS,ST,LYS,LYS,0,1200,0,0,0,22,56,Airbus
HOHMJWWM,NCE,CP,NCE,NCE,0,1200,0,0,0,28,50,Airbus
WQAZPYND,NCE,FO,NCE,NCE,0,1200,0,0,0,23,56,Airbus
VARQKSWA,NCE,CS,NCE,NCE,0,1200,0,0,0,20,53,Airbus
KGZCATMY,NCE,CS,NCE,NCE,0,1200,0,0,0,20,44,Airbus
LNYUWLZM,NCE,ST,NCE,NCE,0,1200,0,0,0,21,44,Airbus
MSWHGVJY,NCE,ST,NCE,NCE,0,1200,0,0,0,24,43,Airbus
RCQGAGFA,NCE,ST,NCE,NCE,0,1200,0,0,0,27,45,Airbus
GUDFZFHM,NCE,ST,NCE,NCE,0,1200,0,0,0,23,58,Airbus
KAVFPJJP,NCE,ST,NCE,NCE,0,1200,0,0,0,26,41,Airbus
CMNHJJLI,NCE,ST,NCE,NCE,0,1200,0,0,0,25,47,Airbus
JVQHJDYG,CDG,CP,CDG,CDG,0,1200,0,0,0,21,43,Airbus
QZTQAOSK,CDG,FO,CDG,CDG,0,1200,0,0,0,26,43,Airbus
NXIDGGFG,CDG,CS,CDG,CDG,0,1200,0,0,0,23,50,Airbus
KHSALUYK,CDG,CS,CDG,CDG,0,1200,0,0,0,23,55,Airbus
BRQWQUZR,CDG,ST,CDG,CDG,0,1200,0,0,0,23,52,Airbus
ELINWRPD,CDG,ST,CDG,CDG,0,1200,0,0,0,28,44,Airbus
SNOLINCY,CDG,ST,CDG,CDG,0,1200,0,0,0,20,51,Airbus
ZJKPFLBS,CDG,ST,CDG,CDG,0,1200,0,0,0,27,42,Airbus
UWUAGWFB,CDG,ST,CDG,CDG,0,1200,0,0,0,23,49,Airbus
DGIEJVRU,CDG,ST,CDG,CDG,0,1200,0,0,0,29,46,Airbus
FXELPJBG,ORY,CP,ORY,ORY,0,1200,0,0,0,21,52,Airbus
EOLGAPTI,ORY,FO,ORY,ORY,0,1200,0,0,0,26,48,Airbus
OFWZKMRQ,ORY,CS,ORY,ORY,0,1200,0,0,0,27,44,Airbus
SYCTLRDD,ORY,CS,ORY,ORY,0,1200,0,0,0,21,55,Airbus
XLRDMPAG,ORY,ST,ORY,ORY,0,1200,0,0,0,24,49,Airbus
QAATDFDB,ORY,ST,ORY,ORY,0,1200,0,0,0,20,53,Airbus
ZQHLKIJD,ORY,ST,ORY,ORY,0,1200,0,0,0,25,49,Airbus
GBGZUYYP,ORY,ST,ORY,ORY,0,1200,0,0,0,26,52,Airbus
JETZAAUO,ORY,ST,ORY,ORY,0,1200,0,0,0,26,41,Airbus
QFVAZPVQ,ORY,ST,ORY,ORY,0,1200,0,0,0,22,41,Airbus
HZCADTJB,MRS,CP,MRS,MRS,0,1200,0,0,0,21,48,Airbus
HDXSTLYE,MRS,FO,MRS,MRS,0,1200,0,0,0,27,55,Airbus
YVXEEUWP,MRS,CS,MRS,MRS,0,1200,0,0,0,26,51,Airbus
GBTOCMFG,MRS,CS,MRS,MRS,0,1200,0,0,0,24,40,Airbus
IFKMCEAG,MRS,ST,MRS,MRS,0,1200,0,0,0,27,52,Airbus
VOQIQZQU,MRS,ST,MRS,MRS,0,1200,0,0,0,22,46,Airbus
YMCNZEHY,MRS,ST,MRS,MRS,0,1200,0,0,0,20,55,Airbus
XHIGGUYY,MRS,ST,MRS,MRS,0,1200,0,0,0,23,45,Airbus
UKIDTWHN,MRS,ST,MRS,MRS,0,1200,0,0,0,25,40,Airbus
JEBQTVXN,MRS,ST,MRS,MRS,0,1200,0,0,0,21,51,Airbus
WEJISWTH,LDE,CP,LDE,LDE,0,1200,0,0,0,28,45,ERJ
CAULTLQN,LDE,FO,LDE,LDE,0,1200,0,0,0,22,46,ERJ
SCRUYGQO,LDE,CSD,LDE,LDE,0,1200,0,0,0,20,52,ERJ
ENXQJYOC,LDE,ST,LDE,LDE,0,1200,0,0,0,29,46,ERJ
QXISWYPK,LDE,ST,LDE,LDE,0,1200,0,0,0,23,49,ERJ
YSOHLEAZ,ORY,CP,ORY,ORY,0,1200,0,0,0,27,46,Airbus
HCPFSELS,ORY,FO,ORY,ORY,0,1200,0,0,0,26,48,Airbus
MXVDSZXP,ORY,CS,ORY,ORY,0,1200,0,0,0,29,45,Airbus
NNRSPUAJ,ORY,CS,ORY,ORY,0,1200,0,0,0,22,54,Airbus
EAUCYWSV,ORY,ST,ORY,ORY,0,1200,0,0,0,22,53,Airbus
XRIBBEMY,ORY,ST,ORY,ORY,0,1200,0,0,0,21,52,Airbus
SLMNZUMU,ORY,ST,ORY,ORY,0,1200,0,0,0,25,46,Airbus
NKYFLZUT,ORY,ST,ORY,ORY,0,1200,0,0,0,29,43,Airbus
WRGKHJZK,ORY,ST,ORY,ORY,0,1200,0,0,0,24,51,Airbus
JLQZVTDE,ORY,ST,ORY,ORY,0,1200,0,0,0,29,48,Airbus
AMYAFYRA,MRS,CP,MRS,MRS,0,1200,0,0,0,22,46,Airbus
WGRYWGVS,MRS,FO,MRS,MRS,0,1200,0,0,0,28,47,Airbus
AHHASGXD,MRS,CS,MRS,MRS,0,1200,0,0,0,28,50,Airbus
JIRGTASQ,MRS,CS,MRS,MRS,0,1200,0,0,0,21,41,Airbus
UAFDDGUU,MRS,ST,MRS,MRS,0,1200,0,0,0,27,53,Airbus
SAPPNOJV,MRS,ST,MRS,MRS,0,1200,0,0,0,28,57,Airbus
CJIGYQOE,MRS,ST,MRS,MRS,0,1200,0,0,0,26,43,Airbus
LAYNLDXR,MRS,ST,MRS,MRS,0,1200,0,0,0,24,58,Airbus
XDVXCZGR,MRS,ST,MRS,MRS,0,1200,0,0,0,20,51,Airbus
LEIEOKGQ,MRS,ST,MRS,MRS,0,1200,0,0,0,23,47,Airbus
VXRQQFNM,TLS,CP,TLS,TLS,0,1200,0,0,0,23,49,Airbus
JTWIXUSI,TLS,FO,TLS,TLS,0,1200,0,0,0,27,58,Airbus
YXLJIKNE,TLS,CS,TLS,TLS,0,1200,0,0,0,21,48,Airbus
IQSDBLZL,TLS,CS,TLS,TLS,0,1200,0,0,0,29,54,Airbus
TJKQTRZI,TLS,ST,TLS,TLS,0,1200,0,0,0,22,48,Airbus
JWARSOAK,TLS,ST,TLS,TLS,0,1200,0,0,0,24,57,Airbus
ISQGYJLQ,TLS,ST,TLS,TLS,0,1200,0,0,0,29,55,Airbus
JFWUZSTN,TLS,ST,TLS,TLS,0,1200,0,0,0,29,44,Airbus
UHBDTYWJ,TLS,ST,TLS,TLS,0,1200,0,0,0,20,54,Airbus
BWAUKXJB,TLS,ST,TLS,TLS,0,1200,0,0,0,24,56,Airbus
UEGAIKZC,RNS,CP,RNS,RNS,0,1200,0,0,0,21,55,CRJ
HZHEXWAF,RNS,FO,RNS,RNS,0,1200,0,0,0,21,58,CRJ
TDNKZGJA,RNS,CSD,RNS,RNS,0,1200,0,0,0,29,56,CRJ
KIOEZHMS,RNS,ST,RNS,RNS,0,1200,0,0,0,29,45,CRJ
WLADSBJR,RNS,ST,RNS,RNS,0,1200,0,0,0,26,52,CRJ
BXSKOGWW,RNS,ST,RNS,RNS,0,1200,0,0,0,28,48,CRJ
QLLFBYLN,ORY,CP,ORY,ORY,0,1200,0,0,0,27,41,Airbus
RLWMBTQB,ORY,FO,ORY,ORY,0,1200,0,0,0,29,58,Airbus
WIESHSPA,ORY,CS,ORY,ORY,0,1200,0,0,0,27,46,Airbus
KRJGAHFR,ORY,CS,ORY,ORY,0,1200,0,0,0,27,42,Airbus
SDJCDEPX,ORY,ST,ORY,ORY,0,1200,0,0,0,21,55,Airbus
KFQIWKJU,ORY,ST,ORY,ORY,0,1200,0,0,0,29,48,Airbus
CHETUCTP,ORY,ST,ORY,ORY,0,1200,0,0,0,27,44,Airbus
ZFZTKADI,ORY,ST,ORY,ORY,0,1200,0,0,0,26,49,Airbus
XHPJAOVN,ORY,ST,ORY,ORY,0,1200,0,0,0,27,57,Airbus
TXWUMCKZ,ORY,ST,ORY,ORY,0,1200,0,0,0,27,54,Airbus
KWZOIPVY,ETZ,CP,ETZ,ETZ,0,1200,0,0,0,29,54,Airbus
MVHRKXJD,ETZ,FO,ETZ,ETZ,0,1200,0,0,0,29,59,Airbus
TLYPRNDV,ETZ,CS,ETZ,ETZ,0,1200,0,0,0,22,46,Airbus
PFMTLCWK,ETZ,CS,ETZ,ETZ,0,1200,0,0,0,28,57,Airbus
OHTCZQOW,ETZ,ST,ETZ,ETZ,0,1200,0,0,0,24,48,Airbus
EDHQAPCS,ETZ,ST,ETZ,ETZ,0,1200,0,0,0,21,40,Airbus
ZRSQSLFM,ETZ,ST,ETZ,ETZ,0,1200,0,0,0,28,59,Airbus
ZQPRGLAG,ETZ,ST,ETZ,ETZ,0,1200,0,0,0,21,42,Airbus
MAPQAZWR,ETZ,ST,ETZ,ETZ,0,1200,0,0,0,28,55,Airbus
JNOOJLDU,ETZ,ST,ETZ,ETZ,0,1200,0,0,0,24,49,Airbus
FBEBMRFO,ORY,CP,ORY,ORY,0,1200,0,0,0,29,53,Airbus
NMQGDLHI,ORY,FO,ORY,ORY,0,1200,0,0,0,27,48,Airbus
OCWBPHXC,ORY,CS,ORY,ORY,0,1200,0,0,0,29,43,Airbus
CKRNOOCQ,ORY,CS,ORY,ORY,0,1200,0,0,0,21,53,Airbus
ESMDCPBQ,ORY,ST,ORY,ORY,0,1200,0,0,0,26,57,Airbus
IFHYLCMG,ORY,ST,ORY,ORY,0,1200,0,0,0,22,51,Airbus
LJCUAQLM,ORY,ST,ORY,ORY,0,1200,0,0,0,27,41,Airbus
LLZJRAVA,ORY,ST,ORY,ORY,0,1200,0,0,0,23,44,Airbus
YTPEEWKZ,ORY,ST,ORY,ORY,0,1200,0,0,0,29,51,Airbus
PBMIANSU,ORY,ST,ORY,ORY,0,1200,0,0,0,22,47,Airbus
PPTDHSQN,SXB,CP,SXB,SXB,0,1200,0,0,0,23,46,Airbus
JMICWHGX,SXB,FO,SXB,SXB,0,1200,0,0,0,25,59,Airbus
OJXNELTC,SXB,CS,SXB,SXB,0,1200,0,0,0,23,52,Airbus
XLRZNDLP,SXB,CS,SXB,SXB,0,1200,0,0,0,22,51,Airbus
UNOSFIWB,SXB,ST,SXB,SXB,0,1200,0,0,0,26,49,Airbus
OUMUACUP,SXB,ST,SXB,SXB,0,1200,0,0,0,21,54,Airbus
GEEBOPZX,SXB,ST,SXB,SXB,0,1200,0,0,0,25,56,Airbus
AYSATXYK,SXB,ST,SXB,SXB,0,1200,0,0,0,28,40,Airbus
PGKLNNKU,SXB,ST,SXB,SXB,0,1200,0,0,0,23,53,Airbus
XTEHDIAW,SXB,ST,SXB,SXB,0,1200,0,0,0,29,52,Airbus
CLAFEEXP,RNS,CP,RNS,RNS,0,1200,0,0,0,20,56,BAE
IBWUKVVI,RNS,FO,RNS,RNS,0,1200,0,0,0,22,49,BAE
KPSXCIMJ,RNS,CS,RNS,RNS,0,1200,0,0,0,21,46,BAE
MHQTMWZD,RNS,ST,RNS,RNS,0,1200,0,0,0,29,59,BAE
OFJSQIIJ,RNS,ST,RNS,RNS,0,1200,0,0,0,22,44,BAE
YPRYVLPI,NTE,CP,NTE,NTE,0,1200,0,0,0,25,51,Airbus
PXZIWGUY,NTE,FO,NTE,NTE,0,1200,0,0,0,25,49,Airbus
XTPXBEXL,NTE,CS,NTE,NTE,0,1200,0,0,0,23,58,Airbus
QSKZJUTA,NTE,CS,NTE,NTE,0,1200,0,0,0,21,59,Airbus
TRHQHXFR,NTE,ST,NTE,NTE,0,1200,0,0,0,27,47,Airbus
THUTLYMO,NTE,ST,NTE,NTE,0,1200,0,0,0,22,56,Airbus
DWVPVZTG,NTE,ST,NTE,NTE,0,1200,0,0,0,27,52,Airbus
TOVOYOZM,NTE,ST,NTE,NTE,0,1200,0,0,0,24,44,Airbus
KJOWNSXI,NTE,ST,NTE,NTE,0,1200,0,0,0,27,46,Airbus
XPGUKNRQ,NTE,ST,NTE,NTE,0,1200,0,0,0,20,50,Airbus
MZTFKMHZ,ORY,CP,ORY,ORY,0,1200,0,0,0,28,56,Airbus
GKIGTUSK,ORY,FO,ORY,ORY,0,1200,0,0,0,24,49,Airbus
TAHMXVEO,ORY,CS,ORY,ORY,0,1200,0,0,0,28,42,Airbus
VBMIAXJV,ORY,CS,ORY,ORY,0,1200,0,0,0,21,52,Airbus
EZLYPQCR,ORY,ST,ORY,ORY,0,1200,0,0,0,23,56,Airbus
OYBZBNGR,ORY,ST,ORY,ORY,0,1200,0,0,0,21,53,Airbus
WYZKUSYI,ORY,ST,ORY,ORY,0,1200,0,0,0,23,57,Airbus
WTFJQRFN,ORY,ST,ORY,ORY,0,1200,0,0,0,28,48,Airbus
VAEYGAUT,ORY,ST,ORY,ORY,0,1200,0,0,0,22,46,Airbus
XMYDMJTV,ORY,ST,ORY,ORY,0,1200,0,0,0,22,52,Airbus
EMYJHKVT,ORY,CP,ORY,ORY,0,1200,0,0,0,23,55,Airbus
GCFPJSOZ,ORY,FO,ORY,ORY,0,1200,0,0,0,28,42,Airbus
OGTQIACK,ORY,CS,ORY,ORY,0,1200,0,0,0,24,58,Airbus
HPHLDKNG,ORY,CS,ORY,ORY,0,1200,0,0,0,20,59,Airbus
KKSASBCD,ORY,ST,ORY,ORY,0,1200,0,0,0,27,53,Airbus
ULYAMIRJ,ORY,ST,ORY,ORY,0,1200,0,0,0,20,40,Airbus
TNDJIMUY,ORY,ST,ORY,ORY,0,1200,0,0,0,26,57,Airbus
UQBUONNO,ORY,ST,ORY,ORY,0,1200,0,0,0,22,54,Airbus
QLDUODQY,ORY,ST,ORY,ORY,0,1200,0,0,0,27,55,Airbus
FJWMHSFB,ORY,ST,ORY,ORY,0,1200,0,0,0,27,45,Airbus
QNRQWGUG,BOD,CP,BOD,BOD,0,1200,0,0,0,25,57,Airbus
UHSJTLDS,BOD,FO,BOD,BOD,0,1200,0,0,0,28,51,Airbus
ODZKDXGB,BOD,CS,BOD,BOD,0,1200,0,0,0,29,50,Airbus
JXNEBTIL,BOD,CS,BOD,BOD,0,1200,0,0,0,25,57,Airbus
FXEIAONA,BOD,ST,BOD,BOD,0,1200,0,0,0,28,46,Airbus
JLWBZUYC,BOD,ST,BOD,BOD,0,1200,0,0,0,25,51,Airbus
JVXEQUWT,BOD,ST,BOD,BOD,0,1200,0,0,0,22,53,Airbus
WJZUUTLX,BOD,ST,BOD,BOD,0,1200,0,0,0,28,48,Airbus
XYBBYTEU,BOD,ST,BOD,BOD,0,1200,0,0,0,20,49,Airbus
PBWVBWLG,BOD,ST,BOD,BOD,0,1200,0,0,0,24,48,Airbus
BAEPQQJZ,NTE,CP,NTE,NTE,0,1200,0,0,0,25,45,Fokker
PEOJRSDE,NTE,FO,NTE,NTE,0,1200,0,0,0,28,45,Fokker
KSSFXPQP,NTE,CSD,NTE,NTE,0,1200,0,0,0,22,46,Fokker
VRYALRWC,NTE,ST,NTE,NTE,0,1200,0,0,0,23,44,Fokker
AINSJKUT,NTE,ST,NTE,NTE,0,1200,0,0,0,27,54,Fokker
DTBBBPAN,NTE,ST,NTE,NTE,0,1200,0,0,0,29,43,Fokker
HFTYSPNQ,MRS,CP,MRS,MRS,0,1200,0,0,0,21,48,Airbus
MJYYFTZN,MRS,FO,MRS,MRS,0,1200,0,0,0,21,41,Airbus
VVTRNIEB,MRS,CS,MRS,MRS,0,1200,0,0,0,27,49,Airbus
EAJVWYFH,MRS,CS,MRS,MRS,0,1200,0,0,0,20,48,Airbus
JIPNGYVL,MRS,ST,MRS,MRS,0,1200,0,0,0,28,44,Airbus
TUBZBUXO,MRS,ST,MRS,MRS,0,1200,0,0,0,20,54,Airbus
ULIEHYPI,MRS,ST,MRS,MRS,0,1200,0,0,0,29,59,Airbus
YKDRGCXN,MRS,ST,MRS,MRS,0,1200,0,0,0,27,41,Airbus
VIOFRGMA,MRS,ST,MRS,MRS,0,1200,0,0,0,26,57,Airbus
CTIKWOZH,MRS,ST,MRS,MRS,0,1200,0,0,0,24,57,Airbus
FDQMBRDR,FSC,CP,FSC,FSC,0,1200,0,0,0,26,45,CRJ
YWOXDQDI,FSC,FO,FSC,FSC,0,1200,0,0,0,29,46,CRJ
FIJDMCKV,FSC,CSD,FSC,FSC,0,1200,0,0,0,27,50,CRJ
KHMQCVNW,FSC,ST,FSC,FSC,0,1200,0,0,0,22,57,CRJ
TOGFOJSG,FSC,ST,FSC,FSC,0,1200,0,0,0,20,58,CRJ
SVSQRQVL,FSC,ST,FSC,FSC,0,1200,0,0,0,26,47,CRJ
KWWAGFKQ,ORY,CP,ORY,ORY,0,1200,0,0,0,28,58,Fokker
BNULEJQP,ORY,FO,ORY,ORY,0,1200,0,0,0,20,52,Fokker
XOLWRKMF,ORY,CSD,ORY,ORY,0,1200,0,0,0,26,51,Fokker
PDOKHNCV,ORY,ST,ORY,ORY,0,1200,0,0,0,21,54,Fokker
PSELLCQP,ORY,ST,ORY,ORY,0,1200,0,0,0,28,53,Fokker
