id,position,rank,base,acclimatization,duty_time,rest_time,tacc_week,tacc_month,tacc_year,cpm_deadhead,cpm_reserve,specs
PBITHEEX,ORY,ST,ORY,ORY,0,1200,0,0,0,24,51,Airbus
DSENVSXF,ORY,ST,ORY,ORY,0,1200,0,0,0,23,43,Airbus
GDGDQXTL,ORY,ST,ORY,ORY,0,1200,0,0,0,20,50,Airbus
HJPGAAPW,LRT,CP,LRT,LRT,0,1200,0,0,0,20,42,BAE
PJQSNLYM,LRT,FO,LRT,LRT,0,1200,0,0,0,20,49,BAE
KKESNRWD,LRT,CS,LRT,LRT,0,1200,0,0,0,27,48,BAE
EESRPWWJ,LRT,ST,LRT,LRT,0,1200,0,0,0,20,56,BAE
ZKYNQPZM,LRT,ST,LRT,LRT,0,1200,0,0,0,23,41,BAE
AGMIULKE,BES,CP,BES,BES,0,1200,0,0,0,24,59,Fokker
CFRDRQXS,BES,FO,BES,BES,0,1200,0,0,0,22,52,Fokker
ROPQYESE,BES,CSD,BES,BES,0,1200,0,0,0,29,57,Fokker
CKPAGPGT,BES,ST,BES,BES,0,1200,0,0,0,22,53,Fokker
SWOZBVQN,BES,ST,BES,BES,0,1200,0,0,0,28,55,Fokker
XUWTMKZW,BES,ST,BES,BES,0,1200,0,0,0,29,45,Fokker
YBQMDQWQ,NCE,CP,NCE,NCE,0,1200,0,0,0,28,45,Airbus
WHBGTIGR,NCE,FO,NCE,NCE,0,1200,0,0,0,26,46,Airbus
ZIMYYHLH,NCE,CSD,NCE,NCE,0,1200,0,0,0,26,41,Airbus
QQVGUDOQ,NCE,CSD,NCE,NCE,0,1200,0,0,0,26,57,Airbus
ZQCKFFVM,NCE,ST,NCE,NCE,0,1200,0,0,0,22,47,Airbus
XBQTDCRC,NCE,ST,NCE,NCE,0,1200,0,0,0,29,42,Airbus
JBKCCVYG,NCE,ST,NCE,NCE,0,1200,0,0,0,21,53,Airbus
EPGMNVPW,NCE,ST,NCE,NCE,0,1200,0,0,0,21,42,Airbus
DBPIEJNJ,NCE,ST,NCE,NCE,0,1200,0,0,0,29,56,Airbus
ESEEALVB,NCE,ST,NCE,NCE,0,1200,0,0,0,28,49,Airbus
RZNLYKIX,TLS,CP,TLS,TLS,0,1200,0,0,0,28,59,Airbus
WWAOZMNG,TLS,FO,TLS,TLS,0,1200,0,0,0,28,52,Airbus
IUUHXIZH,TLS,CSD,TLS,TLS,0,1200,0,0,0,21,43,Airbus
QTTFBGCA,TLS,CSD,TLS,TLS,0,1200,0,0,0,25,48,Airbus
PKOFNQXF,TLS,ST,TLS,TLS,0,1200,0,0,0,29,42,Airbus
WIBVPRJC,TLS,ST,TLS,TLS,0,1200,0,0,0,27,57,Airbus
CZMQSANZ,TLS,ST,TLS,TLS,0,1200,0,0,0,21,58,Airbus
ACNLXOEQ,TLS,ST,TLS,TLS,0,1200,0,0,0,22,50,Airbus
OXTXDYGI,TLS,ST,TLS,TLS,0,1200,0,0,0,25,58,Airbus
MTPMNWTZ,TLS,ST,TLS,TLS,0,1200,0,0,0,22,45,Airbus
CKLCSGLT,MLH,CP,MLH,MLH,0,1200,0,0,0,29,59,Airbus
ROGZHGOH,MLH,FO,MLH,MLH,0,1200,0,0,0,27,49,Airbus
JFLTYZRW,MLH,CSD,MLH,MLH,0,1200,0,0,0,28,49,Airbus
UDJXRQIJ,MLH,CSD,MLH,MLH,0,1200,0,0,0,22,44,Airbus
JEZYLSWZ,MLH,ST,MLH,MLH,0,1200,0,0,0,20,53,Airbus
XOXBGNNH,MLH,ST,MLH,MLH,0,1200,0,0,0,20,44,Airbus
OJSPVKTQ,MLH,ST,MLH,MLH,0,1200,0,0,0,24,40,Airbus
SZWMJVGX,MLH,ST,MLH,MLH,0,1200,0,0,0,21,56,Airbus
MWGZROJC,MLH,ST,MLH,MLH,0,1200,0,0,0,29,46,Airbus
XPIWUBOH,MLH,ST,MLH,MLH,0,1200,0,0,0,23,44,Airbus
RYEQQFQJ,BOD,CP,BOD,BOD,0,1200,0,0,0,20,54,Airbus
DTRIBICT,BOD,FO,BOD,BOD,0,1200,0,0,0,21,54,Airbus
IURCHRGJ,BOD,CSD,BOD,BOD,0,1200,0,0,0,25,50,Airbus
HFWSFJSK,BOD,CSD,BOD,BOD,0,1200,0,0,0,22,50,Airbus
QPRLQHEK,BOD,ST,BOD,BOD,0,1200,0,0,0,22,58,Airbus
VJSBYYIQ,BOD,ST,BOD,BOD,0,1200,0,0,0,29,53,Airbus
HMLKKIBM,BOD,ST,BOD,BOD,0,1200,0,0,0,23,49,Airbus
EXMRXAAW,BOD,ST,BOD,BOD,0,1200,0,0,0,23,53,Airbus
QBAXRQTV,BOD,ST,BOD,BOD,0,1200,0,0,0,20,56,Airbus
RHYGNLTL,BOD,ST,BOD,BOD,0,1200,0,0,0,29,47,Airbus
WIEFDRRJ,TLS,CP,TLS,TLS,0,1200,0,0,0,20,44,Airbus
JMWVMPQX,TLS,FO,TLS,TLS,0,1200,0,0,0,25,42,Airbus
YSDGIHDT,TLS,CSD,TLS,TLS,0,1200,0,0,0,22,45,Airbus
JPDYKBQN,TLS,CSD,TLS,TLS,0,1200,0,0,0,22,56,Airbus
AMOCWEYF,TLS,ST,TLS,TLS,0,1200,0,0,0,24,55,Airbus
PJWBQBON,TLS,ST,TLS,TLS,0,1200,0,0,0,22,43,Airbus
UGQLRPUC,TLS,ST,TLS,TLS,0,1200,0,0,0,21,59,Airbus
CWOITTYT,TLS,ST,TLS,TLS,0,1200,0,0,0,26,41,Airbus
PUJHEPFO,TLS,ST,TLS,TLS,0,1200,0,0,0,26,45,Airbus
SIWRXYTQ,TLS,ST,TLS,TLS,0,1200,0,0,0,25,42,Airbus
JKEIVPIQ,BIQ,CP,BIQ,BIQ,0,1200,0,0,0,26,46,Airbus
MBGVERBF,BIQ,FO,BIQ,BIQ,0,1200,0,0,0,29,57,Airbus
FRVPXQBF,BIQ,CSD,BIQ,BIQ,0,1200,0,0,0,28,44,Airbus
YBRBBGIB,BIQ,CSD,BIQ,BIQ,0,1200,0,0,0,25,40,Airbus
SSGHSQUF,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,22,55,Airbus
YJAFWVHM,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,24,59,Airbus
VPEKIWNC,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,25,42,Airbus
WIHZYETP,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,25,43,Airbus
VEHVYVLC,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,25,41,Airbus
LUGXZSWU,BIQ,ST,BIQ,BIQ,0,1200,0,0,0,26,48,Airbus
PYMUGRYJ,CDG,CP,CDG,CDG,0,1200,0,0,0,21,54,Airbus
RHXYZTKL,CDG,FO,CDG,CDG,0,1200,0,0,0,25,49,Airbus
KSGUCTFW,CDG,CSD,CDG,CDG,0,1200,0,0,0,25,46,Airbus
TAIRJQNA,CDG,CSD,CDG,CDG,0,1200,0,0,0,25,51,Airbus
BWZWVOCY,CDG,ST,CDG,CDG,0,1200,0,0,0,27,44,Airbus
CUEKYBNO,CDG,ST,CDG,CDG,0,1200,0,0,0,28,57,Airbus
KMHMKKJH,CDG,ST,CDG,CDG,0,1200,0,0,0,20,57,Airbus
QXJUNVDU,CDG,ST,CDG,CDG,0,1200,0,0,0,22,41,Airbus
GCPTYZOB,CDG,ST,CDG,CDG,0,1200,0,0,0,22,42,Airbus
IRXOTXHK,CDG,ST,CDG,CDG,0,1200,0,0,0,28,52,Airbus
MTGMSQUD,CDG,CP,CDG,CDG,0,1200,0,0,0,27,49,Airbus
WCTCWLTP,CDG,FO,CDG,CDG,0,1200,0,0,0,22,46,Airbus
ACXXOPQV,CDG,CSD,CDG,CDG,0,1200,0,0,0,29,55,Airbus
OGKTCXJG,CDG,CSD,CDG,CDG,0,1200,0,0,0,26,49,Airbus
XKULKUJE,CDG,ST,CDG,CDG,0,1200,0,0,0,29,53,Airbus
DAZMMDVB,CDG,ST,CDG,CDG,0,1200,0,0,0,20,45,Airbus
RBBACCRY,CDG,ST,CDG,CDG,0,1200,0,0,0,23,43,Airbus
JZRGHOTI,CDG,ST,CDG,CDG,0,1200,0,0,0,24,46,Airbus
MYCSEZHF,CDG,ST,CDG,CDG,0,1200,0,0,0,26,55,Airbus
WJKGOZQM,CDG,ST,CDG,CDG,0,1200,0,0,0,24,44,Airbus
LTXLEXZX,CDG,CP,CDG,CDG,0,1200,0,0,0,29,54,Airbus
VHDLFMWA,CDG,FO,CDG,CDG,0,1200,0,0,0,29,47,Airbus
NZWIHNDA,CDG,CSD,CDG,CDG,0,1200,0,0,0,24,50,Airbus
CPPKNDZP,CDG,CSD,CDG,CDG,0,1200,0,0,0,22,53,Airbus
HRDOCLHN,CDG,ST,CDG,CDG,0,1200,0,0,0,22,52,Airbus
QLKIIGAI,CDG,ST,CDG,CDG,0,1200,0,0,0,24,48,Airbus
IFDFUGAE,CDG,ST,CDG,CDG,0,1200,0,0,0,22,58,Airbus
SJMYGBLX,CDG,ST,CDG,CDG,0,1200,0,0,0,21,56,Airbus
FKNBYVCC,CDG,ST,CDG,CDG,0,1200,0,0,0,29,43,Airbus
QAUONLLM,CDG,ST,CDG,CDG,0,1200,0,0,0,21,45,Airbus
DFSHGLGB,ORY,CP,ORY,ORY,0,1200,0,0,0,21,42,Airbus
OUSFGXBG,ORY,FO,ORY,ORY,0,1200,0,0,0,29,56,Airbus
PWZJMTMX,ORY,CSD,ORY,ORY,0,1200,0,0,0,26,44,Airbus
GIMMRYGG,ORY,CSD,ORY,ORY,0,1200,0,0,0,23,50,Airbus
KGMPNEET,ORY,ST,ORY,ORY,0,1200,0,0,0,28,40,Airbus
KCHWAPDC,ORY,ST,ORY,ORY,0,1200,0,0,0,21,57,Airbus
YXVZKFEC,ORY,ST,ORY,ORY,0,1200,0,0,0,24,43,Airbus
ALZIKFQR,ORY,ST,ORY,ORY,0,1200,0,0,0,20,51,Airbus
KKBZBUKD,ORY,ST,ORY,ORY,0,1200,0,0,0,26,53,Airbus
QMYBTPFI,ORY,ST,ORY,ORY,0,1200,0,0,0,29,40,Airbus
JUSUOLGJ,LYS,CP,LYS,LYS,0,1200,0,0,0,27,54,Airbus
NHLJMZPX,LYS,FO,LYS,LYS,0,1200,0,0,0,22,52,Airbus
QBXLFKSM,LYS,CSD,LYS,LYS,0,1200,0,0,0,27,56,Airbus
DYQFZSRU,LYS,CSD,LYS,LYS,0,1200,0,0,0,25,55,Airbus
KCBKDZJN,LYS,ST,LYS,LYS,0,1200,0,0,0,23,46,Airbus
RRJPLGHX,LYS,ST,LYS,LYS,0,1200,0,0,0,28,54,Airbus
HWMITZFF,LYS,ST,LYS,LYS,0,1200,0,0,0,24,51,Airbus
VRHZUOZN,LYS,ST,LYS,LYS,0,1200,0,0,0,21,45,Airbus
QNZLFFGL,LYS,ST,LYS,LYS,0,1200,0,0,0,21,53,Airbus
IRUJFVZA,LYS,ST,LYS,LYS,0,1200,0,0,0,21,45,Airbus
OJHTEXTD,NCE,CP,NCE,NCE,0,1200,0,0,0,21,41,Airbus
XZNYPNRX,NCE,FO,NCE,NCE,0,1200,0,0,0,22,57,Airbus
TDZGTGWY,NCE,CSD,NCE,NCE,0,1200,0,0,0,23,46,Airbus
KACTJRRK,NCE,CSD,NCE,NCE,0,1200,0,0,0,29,53,Airbus
HSRIWPXS,NCE,ST,NCE,NCE,0,1200,0,0,0,23,58,Airbus
VNSGAUVT,NCE,ST,NCE,NCE,0,1200,0,0,0,27,44,Airbus
ZBWAGBQO,NCE,ST,NCE,NCE,0,1200,0,0,0,20,48,Airbus
LOUMQJDZ,NCE,ST,NCE,NCE,0,1200,0,0,0,27,49,Airbus
YFHHRICH,NCE,ST,NCE,NCE,0,1200,0,0,0,23,40,Airbus
HGITYLNU,NCE,ST,NCE,NCE,0,1200,0,0,0,22,48,Airbus
NHJCQLMT,ORY,CP,ORY,ORY,0,1200,0,0,0,21,58,Airbus
FEPHOFVH,ORY,FO,ORY,ORY,0,1200,0,0,0,23,54,Airbus
PJGAKFEJ,ORY,CSD,ORY,ORY,0,1200,0,0,0,27,50,Airbus
IHRUDATL,ORY,CSD,ORY,ORY,0,1200,0,0,0,20,55,Airbus
AQDXWMOB,ORY,ST,ORY,ORY,0,1200,0,0,0,22,52,Airbus
CJPPGURM,ORY,ST,ORY,ORY,0,1200,0,0,0,26,59,Airbus
WFEAPFWC,ORY,ST,ORY,ORY,0,1200,0,0,0,28,40,Airbus
RDPRKQJW,ORY,ST,ORY,ORY,0,1200,0,0,0,26,53,Airbus
KOPWPKKN,ORY,ST,ORY,ORY,0,1200,0,0,0,21,54,Airbus
JFGYHLEM,ORY,ST,ORY,ORY,0,1200,0,0,0,29,59,Airbus
MIDFCVHS,MRS,CP,MRS,MRS,0,1200,0,0,0,24,51,Airbus
HLLDWDHM,MRS,FO,MRS,MRS,0,1200,0,0,0,21,57,Airbus
MJUJKEQX,MRS,CSD,MRS,MRS,0,1200,0,0,0,20,46,Airbus
NSIMMBCH,MRS,CSD,MRS,MRS,0,1200,0,0,0,23,48,Airbus
ZBWHJVBP,MRS,ST,MRS,MRS,0,1200,0,0,0,23,58,Airbus
VJGXQVCE,MRS,ST,MRS,MRS,0,1200,0,0,0,21,59,Airbus
WMRDRUEM,MRS,ST,MRS,MRS,0,1200,0,0,0,22,51,Airbus
JDKWAHWX,MRS,ST,MRS,MRS,0,1200,0,0,0,29,57,Airbus
YYBVRSMM,MRS,ST,MRS,MRS,0,1200,0,0,0,27,45,Airbus
WARJDFRD,MRS,ST,MRS,MRS,0,1200,0,0,0,23,58,Airbus
MMNXKRON,CDG,CP,CDG,CDG,0,1200,0,0,0,28,52,Airbus
HWSPZTJJ,CDG,FO,CDG,CDG,0,1200,0,0,0,27,43,Airbus
SUFVYCWM,CDG,CSD,CDG,CDG,0,1200,0,0,0,23,40,Airbus
MTHQVKXZ,CDG,CSD,CDG,CDG,0,1200,0,0,0,25,48,Airbus
UJRLNIDB,CDG,ST,CDG,CDG,0,1200,0,0,0,22,44,Airbus
BNKPTZXL,CDG,ST,CDG,CDG,0,1200,0,0,0,25,53,Airbus
HWESHRAP,CDG,ST,CDG,CDG,0,1200,0,0,0,20,45,Airbus
ZMMFUWSE,CDG,ST,CDG,CDG,0,1200,0,0,0,25,50,Airbus
MZXHTXQR,CDG,ST,CDG,CDG,0,1200,0,0,0,26,57,Airbus
XQBTKVDR,CDG,ST,CDG,CDG,0,1200,0,0,0,25,44,Airbus
DUYQUQNN,LDE,CP,LDE,LDE,0,1200,0,0,0,26,43,ERJ
MPFISJFX,LDE,FO,LDE,LDE,0,1200,0,0,0,29,42,ERJ
CXCCMBHE,LDE,CSD,LDE,LDE,0,1200,0,0,0,24,48,ERJ
KCGNECQT,LDE,ST,LDE,LDE,0,1200,0,0,0,28,48,ERJ
XSRFSPER,LDE,ST,LDE,LDE,0,1200,0,0,0,28,43,ERJ
DANPIWEL,LDE,ST,LDE,LDE,0,1200,0,0,0,20,41,ERJ
AOLXMCHK,ORY,CP,ORY,ORY,0,1200,0,0,0,21,47,Airbus
DPTUGRER,ORY,FO,ORY,ORY,0,1200,0,0,0,24,55,Airbus
UVJMFAUF,ORY,CSD,ORY,ORY,0,1200,0,0,0,26,46,Airbus
XQFFWFAQ,ORY,CSD,ORY,ORY,0,1200,0,0,0,23,57,Airbus
NAUXRVOX,ORY,ST,ORY,ORY,0,1200,0,0,0,20,42,Airbus
QJAAEXDJ,ORY,ST,ORY,ORY,0,1200,0,0,0,22,43,Airbus
IIISQMVU,ORY,ST,ORY,ORY,0,1200,0,0,0,25,54,Airbus
SFLRAXTE,ORY,ST,ORY,ORY,0,1200,0,0,0,25,59,Airbus
AXCSYZLZ,ORY,ST,ORY,ORY,0,1200,0,0,0,20,59,Airbus
EVKJFZPX,ORY,ST,ORY,ORY,0,1200,0,0,0,26,43,Airbus
HDJSRTSN,MRS,CP,MRS,MRS,0,1200,0,0,0,29,59,Airbus
YDFXWJHP,MRS,FO,MRS,MRS,0,1200,0,0,0,21,54,Airbus
GJLXDDWD,MRS,CSD,MRS,MRS,0,1200,0,0,0,25,46,Airbus
POUZPVNZ,MRS,CSD,MRS,MRS,0,1200,0,0,0,20,49,Airbus
LKHCBHMF,MRS,ST,MRS,MRS,0,1200,0,0,0,28,48,Airbus
MWLEEOJN,MRS,ST,MRS,MRS,0,1200,0,0,0,26,55,Airbus
GSQZSWHO,MRS,ST,MRS,MRS,0,1200,0,0,0,26,55,Airbus
EFMTOUNA,MRS,ST,MRS,MRS,0,1200,0,0,0,28,45,Airbus
ADLRDMNT,MRS,ST,MRS,MRS,0,1200,0,0,0,22,52,Airbus
JSHKNRGI,MRS,ST,MRS,MRS,0,1200,0,0,0,22,48,Airbus
FYPVIOUF,TLS,CP,TLS,TLS,0,1200,0,0,0,26,46,Airbus
CIGWQNOW,TLS,FO,TLS,TLS,0,1200,0,0,0,26,50,Airbus
MHXCLJOK,TLS,CSD,TLS,TLS,0,1200,0,0,0,20,42,Airbus
INUPEZZY,TLS,CSD,TLS,TLS,0,1200,0,0,0,28,47,Airbus
OHTGLKUY,TLS,ST,TLS,TLS,0,1200,0,0,0,20,57,Airbus
SULDHPWA,TLS,ST,TLS,TLS,0,1200,0,0,0,23,48,Airbus
CRHGEUWV,TLS,ST,TLS,TLS,0,1200,0,0,0,22,53,Airbus
UIBWKJMW,TLS,ST,TLS,TLS,0,1200,0,0,0,28,50,Airbus
CEEFHCWN,TLS,ST,TLS,TLS,0,1200,0,0,0,29,52,Airbus
MMFJRAAM,TLS,ST,TLS,TLS,0,1200,0,0,0,20,42,Airbus
GBWENSUW,RNS,CP,RNS,RNS,0,1200,0,0,0,20,59,CRJ
KPDIUFFG,RNS,FO,RNS,RNS,0,1200,0,0,0,26,57,CRJ
FJEHUVMM,RNS,CSD,RNS,RNS,0,1200,0,0,0,23,42,CRJ
PHJQOCOO,RNS,ST,RNS,RNS,0,1200,0,0,0,25,51,CRJ
JBMKFWZJ,RNS,ST,RNS,RNS,0,1200,0,0,0,21,48,CRJ
XWCBHAUD,ORY,CP,ORY,ORY,0,1200,0,0,0,23,53,Airbus
LXYUTZIL,ORY,FO,ORY,ORY,0,1200,0,0,0,23,53,Airbus
RPDQDAVD,ORY,CSD,ORY,ORY,0,1200,0,0,0,29,58,Airbus
QEYSAIBL,ORY,CSD,ORY,ORY,0,1200,0,0,0,23,40,Airbus
CSEODIEJ,ORY,ST,ORY,ORY,0,1200,0,0,0,22,45,Airbus
FCRAEIEO,ORY,ST,ORY,ORY,0,1200,0,0,0,20,40,Airbus
NSYEVCDW,ORY,ST,ORY,ORY,0,1200,0,0,0,23,59,Airbus
UBZTIEBD,ORY,ST,ORY,ORY,0,1200,0,0,0,23,47,Airbus
DFDUVJRA,ORY,ST,ORY,ORY,0,1200,0,0,0,28,49,Airbus
LTVAZWDQ,ORY,ST,ORY,ORY,0,1200,0,0,0,27,48,Airbus
OSCOTQDX,ETZ,CP,ETZ,ETZ,0,1200,0,0,0,22,46,Airbus
BEZHDOJL,ETZ,FO,ETZ,ETZ,0,1200,0,0,0,20,47,Airbus
JPLVZDCZ,ETZ,CSD,ETZ,ETZ,0,1200,0,0,0,20,52,Airbus
RBLCJXWI,ETZ,CSD,ETZ,ETZ,0,1200,0,0,0,29,59,Airbus
NLIOUOEP,ETZ,ST,ETZ,ETZ,0,1200,0,0,0,21,56,Airbus
ZUIPNAZE,ETZ,ST,ETZ,ETZ,0,1200,0,0,0,21,47,Airbus
IAXSZLYI,ETZ,ST,ETZ,ETZ,0,1200,0,0,0,28,50,Airbus
OYBJCYCA,ETZ,ST,ETZ,ETZ,0,1200,0,0,0,21,58,Airbus
ZIORRUPP,ETZ,ST,ETZ,ETZ,0,1200,0,0,0,24,57,Airbus
BPPBYIPR,ETZ,ST,ETZ,ETZ,0,1200,0,0,0,24,47,Airbus
QOPSLARS,ORY,CP,ORY,ORY,0,1200,0,0,0,24,45,Airbus
HVLMCOND,ORY,FO,ORY,ORY,0,1200,0,0,0,23,59,Airbus
GGRFNWYK,ORY,CSD,ORY,ORY,0,1200,0,0,0,23,52,Airbus
SCJTKLCU,ORY,CSD,ORY,ORY,0,1200,0,0,0,21,41,Airbus
YLXUUCVI,ORY,ST,ORY,ORY,0,1200,0,0,0,20,49,Airbus
DMLKVVGT,ORY,ST,ORY,ORY,0,1200,0,0,0,26,55,Airbus
QZDERORH,ORY,ST,ORY,ORY,0,1200,0,0,0,28,48,Airbus
DKFMTKJU,ORY,ST,ORY,ORY,0,1200,0,0,0,22,48,Airbus
FISSMVJZ,ORY,ST,ORY,ORY,0,1200,0,0,0,28,51,Airbus
JRXUGLNP,ORY,ST,ORY,ORY,0,1200,0,0,0,29,54,Airbus
AHZJXJHG,SXB,CP,SXB,SXB,0,1200,0,0,0,25,53,Airbus
OOCQXZKB,SXB,FO,SXB,SXB,0,1200,0,0,0,26,52,Airbus
XTJSGRNB,SXB,CSD,SXB,SXB,0,1200,0,0,0,29,52,Airbus
PKBAEIAS,SXB,CSD,SXB,SXB,0,1200,0,0,0,22,50,Airbus
LGFBXWNM,SXB,ST,SXB,SXB,0,1200,0,0,0,28,44,Airbus
GJUVGHAM,SXB,ST,SXB,SXB,0,1200,0,0,0,24,45,Airbus
VHJECVJG,SXB,ST,SXB,SXB,0,1200,0,0,0,20,45,Airbus
RDCOJYKI,SXB,ST,SXB,SXB,0,1200,0,0,0,20,47,Airbus
XBYFYYRE,SXB,ST,SXB,SXB,0,1200,0,0,0,27,48,Airbus
EECLYTYY,SXB,ST,SXB,SXB,0,1200,0,0,0,21,52,Airbus
ATHAEVGO,RNS,CP,RNS,RNS,0,1200,0,0,0,21,42,BAE
WJTSXBPT,RNS,FO,RNS,RNS,0,1200,0,0,0,28,44,BAE
SEHOZGCG,RNS,CS,RNS,RNS,0,1200,0,0,0,26,47,BAE
FTZGYKLJ,RNS,ST,RNS,RNS,0,1200,0,0,0,23,49,BAE
YPBAGPWL,RNS,ST,RNS,RNS,0,1200,0,0,0,20,42,BAE
LFCQYTIJ,NTE,CP,NTE,NTE,0,1200,0,0,0,25,46,Airbus
WIWLIORB,NTE,FO,NTE,NTE,0,1200,0,0,0,20,47,Airbus
ARJNYWRR,NTE,CSD,NTE,NTE,0,1200,0,0,0,26,51,Airbus
GWHZINMW,NTE,CSD,NTE,NTE,0,1200,0,0,0,25,51,Airbus
LMPHBVUZ,NTE,ST,NTE,NTE,0,1200,0,0,0,29,59,Airbus
SRNLJZLL,NTE,ST,NTE,NTE,0,1200,0,0,0,28,49,Airbus
FQDJUAKC,NTE,ST,NTE,NTE,0,1200,0,0,0,22,56,Airbus
EBJQNVJR,NTE,ST,NTE,NTE,0,1200,0,0,0,29,52,Airbus
MCBRVAMH,NTE,ST,NTE,NTE,0,1200,0,0,0,20,42,Airbus
DHHBCEZK,NTE,ST,NTE,NTE,0,1200,0,0,0,21,58,Airbus
CNOZYXGA,ORY,CP,ORY,ORY,0,1200,0,0,0,24,46,Airbus
BLGZMCIU,ORY,FO,ORY,ORY,0,1200,0,0,0,23,59,Airbus
EJBRUMGM,ORY,CSD,ORY,ORY,0,1200,0,0,0,29,51,Airbus
RDUZCQMP,ORY,CSD,ORY,ORY,0,1200,0,0,0,24,52,Airbus
NHBQKTTX,ORY,ST,ORY,ORY,0,1200,0,0,0,24,57,Airbus
AECOHAYW,ORY,ST,ORY,ORY,0,1200,0,0,0,28,57,Airbus
IAPWKGWG,ORY,ST,ORY,ORY,0,1200,0,0,0,24,57,Airbus
DRHPUZUX,ORY,ST,ORY,ORY,0,1200,0,0,0,23,55,Airbus
UQLOOGJE,ORY,ST,ORY,ORY,0,1200,0,0,0,24,54,Airbus
KAAFUEKS,ORY,ST,ORY,ORY,0,1200,0,0,0,25,44,Airbus
AEWRGPCS,ORY,CP,ORY,ORY,0,1200,0,0,0,21,58,Airbus
KMGRRNRG,ORY,FO,ORY,ORY,0,1200,0,0,0,23,57,Airbus
EODNHSRY,ORY,CSD,ORY,ORY,0,1200,0,0,0,27,58,Airbus
FBAOQTWQ,ORY,CSD,ORY,ORY,0,1200,0,0,0,21,56,Airbus
YACEFOLR,ORY,ST,ORY,ORY,0,1200,0,0,0,28,46,Airbus
OCFEAGGU,ORY,ST,ORY,ORY,0,1200,0,0,0,21,51,Airbus
PIVYHSEC,ORY,ST,ORY,ORY,0,1200,0,0,0,21,41,Airbus
FWIILHSX,ORY,ST,ORY,ORY,0,1200,0,0,0,28,42,Airbus
EDEWBZFF,ORY,ST,ORY,ORY,0,1200,0,0,0,21,47,Airbus
COPPHXON,ORY,ST,ORY,ORY,0,1200,0,0,0,25,51,Airbus
QBTZNECL,BOD,CP,BOD,BOD,0,1200,0,0,0,24,47,Airbus
MTUJPFJO,BOD,FO,BOD,BOD,0,1200,0,0,0,20,59,Airbus
RMJSYAUP,BOD,CSD,BOD,BOD,0,1200,0,0,0,24,42,Airbus
KWZYXUXC,BOD,CSD,BOD,BOD,0,1200,0,0,0,23,58,Airbus
UJWCWVVU,BOD,ST,BOD,BOD,0,1200,0,0,0,20,51,Airbus
IMAKXRFM,BOD,ST,BOD,BOD,0,1200,0,0,0,26,40,Airbus
DKZRMDOH,BOD,ST,BOD,BOD,0,1200,0,0,0,29,40,Airbus
LDEAVVGL,BOD,ST,BOD,BOD,0,1200,0,0,0,24,42,Airbus
EAPNOFOE,BOD,ST,BOD,BOD,0,1200,0,0,0,28,43,Airbus
MUMSJNVU,BOD,ST,BOD,BOD,0,1200,0,0,0,27,41,Airbus
TTNXEMBH,NTE,CP,NTE,NTE,0,1200,0,0,0,28,42,Fokker
IMEPBBOA,NTE,FO,NTE,NTE,0,1200,0,0,0,22,56,Fokker
AYVENKAV,NTE,CSD,NTE,NTE,0,1200,0,0,0,27,57,Fokker
DERHGKIS,NTE,ST,NTE,NTE,0,1200,0,0,0,22,49,Fokker
KZSARFNN,NTE,ST,NTE,NTE,0,1200,0,0,0,20,46,Fokker
TAXJFAOB,NTE,ST,NTE,NTE,0,1200,0,0,0,29,59,Fokker
WISMNUJR,ORY,CP,ORY,ORY,0,1200,0,0,0,23,40,Airbus
LRTQSKFX,ORY,FO,ORY,ORY,0,1200,0,0,0,28,55,Airbus
GAQIAEEI,ORY,CSD,ORY,ORY,0,1200,0,0,0,28,40,Airbus
TUQLPQYK,ORY,CSD,ORY,ORY,0,1200,0,0,0,24,54,Airbus
NEUMAXCZ,ORY,ST,ORY,ORY,0,1200,0,0,0,26,59,Airbus
EJLMHKUI,ORY,ST,ORY,ORY,0,1200,0,0,0,24,59,Airbus
VATKXQMF,ORY,ST,ORY,ORY,0,1200,0,0,0,22,43,Airbus
IWEFCEZY,ORY,ST,ORY,ORY,0,1200,0,0,0,23,47,Airbus
ELPLUTGC,ORY,ST,ORY,ORY,0,1200,0,0,0,20,46,Airbus
BURMYXAZ,ORY,ST,ORY,ORY,0,1200,0,0,0,28,54,Airbus
QODJHJZB,MRS,CP,MRS,MRS,0,1200,0,0,0,25,55,Airbus
SSRBDCQI,MRS,FO,MRS,MRS,0,1200,0,0,0,25,53,Airbus
NYNIUNOC,MRS,CSD,MRS,MRS,0,1200,0,0,0,21,59,Airbus
GPBYHYAR,MRS,CSD,MRS,MRS,0,1200,0,0,0,27,53,Airbus
HDLRJHTY,MRS,ST,MRS,MRS,0,1200,0,0,0,28,47,Airbus
OVMCWMPP,MRS,ST,MRS,MRS,0,1200,0,0,0,20,53,Airbus
POHVQURO,MRS,ST,MRS,MRS,0,1200,0,0,0,28,49,Airbus
LCDPMABG,MRS,ST,MRS,MRS,0,1200,0,0,0,24,56,Airbus
DTXLHJVV,MRS,ST,MRS,MRS,0,1200,0,0,0,21,45,Airbus
